Cell	UMAP_1	UMAP_2	Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Patient	Sample	Tissue
HCC9_COL11_ROW8	-2.65240230044349	11.4099518829317	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW10	-3.32087590178474	11.4340827041597	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW11	-2.55015363177283	13.4955908828706	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW12	-0.583361882772285	14.1865193420381	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW13	-2.50790335616096	11.0239531570405	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW14	-1.45453817030414	14.096626954648	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW15	-1.98004605254157	11.3919169479341	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW16	-2.56871869048102	13.6830212646455	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW17	-1.76663817843421	14.1856762939424	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW18	-2.17772783717139	12.5470177703828	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW19	-1.25258982187136	13.3887688690156	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW20	-2.38199867686256	13.8675429397554	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW21	-2.25138081988319	10.6181017929048	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW22	-0.749166060294944	12.7955548339815	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW23	-1.45376493414863	13.8243805938692	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW24	-3.47494890173896	13.3579766326875	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW25	-2.61677600821479	12.2994992309541	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW26	-1.85532810172065	9.87631006774611	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW27	-2.28651489695533	12.5762755447359	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW28	-0.295882839765388	14.7201296859712	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW29	-2.94006504496558	12.8391348892183	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW30	-3.53333761176093	14.0580222183198	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW31	-2.93352736910804	11.1004406982393	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW32	-3.69206549605353	11.3076846176118	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW33	0.133447509203118	14.4507519775361	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW34	-3.0584045835398	11.5036265426607	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW35	-1.31075340142472	8.36056871947951	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW36	-3.81921960791572	11.7687308364839	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW37	-2.32876254996284	12.4515282684297	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW38	-1.56535216053947	11.9194838577241	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW39	-2.38757159193977	11.7641942077608	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL11_ROW40	-3.2957594581507	11.1874014907808	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW1	-2.21466781577094	11.7724406295747	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW2	-2.20619137963279	12.1687466674776	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW3	-1.93795247754081	12.5648057037324	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW4	-1.11276784917339	12.7016818099946	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW5	0.620797377023858	13.8298070007295	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW6	0.286147337351006	13.6814133697481	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW8	0.320358615312737	14.3240468078584	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW9	0.319148998651665	14.5464283996553	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW10	-0.151973981466133	14.5866562896699	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW12	-0.666635233964759	14.3668973022432	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW13	-3.68107654532416	11.3015811019868	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW14	-0.0933541246317209	14.6073395782442	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW15	0.36052690068261	14.1966177993745	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW16	-1.85052140435203	13.2260415130586	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW17	0.240702610407036	14.3928563171358	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW18	-1.35818210622295	10.6526591354341	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW19	-1.30768414964898	13.434348779294	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW20	-2.10474826773627	13.7148358398408	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW22	0.161254029665154	14.0710036331148	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW23	-1.743775744047	13.1426684432954	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW24	-2.84869422396644	13.4457423263521	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW25	-1.11856593569739	8.06053467330641	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW26	-0.291766960229713	13.0926043563814	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW27	-1.22746819635852	8.19255800780958	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW28	-2.13495715340598	12.2956854873628	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW29	-2.43888439616187	12.81965704498	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW30	-1.61957757553085	12.5056683593721	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW31	-3.56926753005012	11.0960166030855	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW32	-2.78834762057288	11.2594859176607	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW33	-1.89687659224494	13.4623190933198	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW34	-3.8611469455622	11.086201387021	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW35	-2.31033279379829	12.8758761459321	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW37	-3.32027127226813	10.9139792495698	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW38	-2.31881966074927	11.3057286315889	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW39	-1.46827012678607	9.40549727019972	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL12_ROW40	-2.36465646704658	12.9531962448091	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW1	-1.13144747545941	11.687088685605	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW2	-3.66001083334907	13.978345590207	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW3	-1.17672918369992	8.05013104018873	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW4	-1.25289784749969	8.19617529449171	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW5	-1.05529643973334	14.66646929321	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW6	-3.41379358252509	11.1475703292818	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW7	-3.59021355589851	14.0102746063203	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW8	-3.71039678534492	13.1512734466524	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW9	-1.22815776016562	14.4775883727998	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW10	-1.67995949467643	9.94881411132521	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW11	-0.0905082412622751	13.9065205627412	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW12	-2.83353807410224	13.8697402053804	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW13	-1.25256588874384	13.5482918792695	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW14	-0.800557900276023	14.3864419036836	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW15	-1.66414405783637	11.3024947219819	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW16	-0.880944211091834	14.6447827392549	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW17	-2.55862225970252	12.1103703552217	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW18	-2.24466099223121	12.2199494415254	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW19	0.163931112680596	13.9089257293672	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW20	0.435284953508538	14.2904107147188	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW21	-3.87398316344245	11.4085385375947	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW22	-1.37583516916259	13.6867892318696	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW23	-1.96392031392081	12.908521371457	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW24	-1.36132227262481	12.1335331970186	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW26	-0.766060341205436	14.222902017209	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW27	-2.34258808573707	11.3701932006807	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW28	-0.90952183684333	14.1606576019258	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW29	-0.261015731897193	13.6970555358858	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW30	-0.203345913495857	13.7191483550996	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW31	-2.70825554808601	10.879546838376	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW32	-1.19838134950026	14.365853982541	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW33	-1.7838964053057	12.9154402786226	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW34	-2.86117126425727	12.0843913131685	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW37	-3.02813066920264	11.4422442489595	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW38	-1.43506925186141	12.9511639648408	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW39	-1.65100162109359	9.86675615844435	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL13_ROW40	-3.02731682738288	12.0059964233369	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW1	-0.0902155824564279	14.4526030593843	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW2	-0.0198562332056345	14.1465842300386	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW4	-1.49553497513755	9.45503302154249	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW5	0.639118175897759	14.0378663116426	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW6	-0.214817900266487	12.8254935317964	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW8	-2.49963786086066	11.1984746032686	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW9	-1.96675463398917	11.1388470703096	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW10	-2.10718413075431	12.2958886199922	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW11	-2.56414951762183	12.4137246185274	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW12	-1.18578692158683	13.9657361083955	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW13	-0.97404261311515	14.0516459518403	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW14	-3.18662359198554	13.7418963485689	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW15	-2.75316061457618	11.8153407150239	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW16	0.206550698671502	14.305478768918	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW17	-2.12719031056388	11.8187863403291	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW18	-1.66286068042739	13.830643373105	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW19	-2.98168160399421	13.7329928451509	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW20	-1.41516909381374	12.3499419265718	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW22	-1.38234177609904	14.1387259536714	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW23	-2.9216356464289	10.6392352157564	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW24	-1.37244393309577	8.41861649093336	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW25	-3.21466209372504	10.8361823135347	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW27	-1.35928030690177	11.6084782653779	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW28	0.155576687250298	14.3939406448335	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW29	-1.7638369389437	10.2557971054048	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW30	-2.19163526972755	11.6209952407808	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW31	-1.51646282156928	14.0938946777315	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW32	-1.6817584224604	14.219128327939	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW33	-1.55530123790725	12.1818539672822	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW34	-2.83309807261451	12.7569710784883	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW35	0.222414474878472	13.8293597274751	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW36	-1.85911651333793	12.1525628143281	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW37	-2.80105580767615	10.9664494567842	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW38	-3.25939228018745	12.4712426238985	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW39	-1.86945130309089	11.1420695358247	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL14_ROW40	-3.05139054736121	11.2423684173555	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW1	-1.35866415133699	13.8744818740816	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW2	-1.30526427557691	13.8989836746187	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW3	-0.720072109308082	14.2090746932954	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW4	-3.38996102293952	10.9726149612398	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW5	0.00694511452690949	14.0635678344697	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW6	-3.32926585158332	13.9812943511934	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW7	-1.81923230370505	12.3106123977632	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW8	-1.02830602606757	14.635255532834	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW9	-1.4149374850653	13.828199105832	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW11	-1.12654373427852	12.4729907089204	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW12	-1.53912683209403	9.67573423919386	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW13	-1.45067023118957	13.2477738433809	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW14	-3.66235925635322	13.0821339660615	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW15	-0.778208572473365	14.6138789230318	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW16	-1.21748711919411	14.3797509246797	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW17	-3.77510430296882	12.6499440246553	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW19	-1.98842038592322	12.5069644027681	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW20	-1.7862711139582	14.3134800964326	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW21	-0.668666321840125	14.2287413650484	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW22	-1.74569513281806	13.1781460815401	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW24	-2.6868180223368	12.8829037719697	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW25	-2.27300860365852	12.9051940017671	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW26	-3.62739850958808	11.2862498336763	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW27	0.102272134218377	13.7516009384126	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW28	-3.41546108206733	12.6020857864351	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW29	-0.560578543748695	13.8827120834321	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW30	-1.86762048682197	14.3000046783418	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW31	-2.24637546023353	10.289850907895	10	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW32	-3.8634777255915	11.9626586013765	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW33	-2.86833240469916	13.4629933410615	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW34	-3.25998618086799	13.8924557739229	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW35	-0.67028512438758	14.0000216537446	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW36	-1.72407640894874	14.2368161254854	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW37	-3.42827012022956	13.0675456100435	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW38	-3.68669917067512	12.3309571319551	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW39	-3.38793780287727	11.2943846755952	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL15_ROW40	-1.6829887219332	12.32285185394	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL16_ROW1	-2.90593125304206	11.5614535385103	2	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL16_ROW3	0.444968324098748	14.1893012100191	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL16_ROW4	-1.07524060091003	14.7077414566011	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
HCC9_COL16_ROW5	-0.982387233581382	14.4305760436983	3	Malignant cells	Malignant	Malignant	Patient 9	Patient 9	Tumor
